cust_id,income_yearly,debt_ratio,credit_rating,amount_requested,interest_pct,gender_type,family_status,edu_bg,job_status,loan_reason,internal_grade,is_repaid
17276,53989.24,0.076,677.0,16497.32,15.72,Male,Married,Other,Employed,Other,C2,1.0
17277,159005.47,0.058,603.0,14238.74,12.47,Male,Single,High School,Employed,Debt consolidation,E4,1.0
17278,35281.31,0.255,712.0,13459.56,7.96,Male,Married,Bachelor's,Employed,Debt consolidation,C2,1.0
17279,,0.202,,13975.37,12.55,Female,Single,,,Home,C2,1.0
17280,26175.19,0.054,663.0,12649.81,11.76,Male,Married,Bachelor's,Employed,Debt consolidation,D1,0.0
17281,53237.52,0.077,632.0,14683.62,14.03,Female,Married,Bachelor's,Employed,Debt consolidation,D5,1.0
17282,13203.64,0.137,593.0,13861.48,12.75,Male,Single,High School,Employed,Debt consolidation,E5,1.0
17283,91057.54,0.299,665.0,9658.83,10.86,Male,Married,Bachelor's,Employed,Debt consolidation,D5,1.0
17284,46833.88,0.138,678.0,17853.74,11.42,Male,Single,Master's,Employed,Car,C4,1.0
17285,64819.76,0.294,649.0,23928.5,13.37,Male,Single,High School,Unemployed,Debt consolidation,D4,0.0
17286,62333.53,0.157,653.0,12983.2,11.66,Female,Single,High School,Employed,Car,D5,1.0
17287,49734.09,0.09,633.0,12063.76,12.98,Female,Single,Master's,Employed,Debt consolidation,D3,1.0
17288,16594.19,0.241,664.0,29959.15,13.95,Male,Single,Bachelor's,Employed,Other,D4,1.0
17289,46623.19,0.069,740.0,24014.71,11.57,Male,Married,High School,Employed,Debt consolidation,B1,1.0
17290,12588.35,0.273,734.0,1798.85,11.63,Male,Married,Bachelor's,Employed,Other,C4,1.0
17291,99844.18,0.051,652.0,1047.5,17.25,Male,Single,High School,Employed,Car,D5,1.0
17292,22126.85,0.127,652.0,16195.37,7.34,Male,Married,Bachelor's,Unemployed,Debt consolidation,D3,0.0
17293,57439.49,0.157,699.0,14490.44,7.74,Male,Single,Bachelor's,Employed,Debt consolidation,C4,1.0
17294,55438.12,0.077,639.0,11917.8,13.9,Female,Married,Bachelor's,Employed,Debt consolidation,D4,1.0
17295,51705.2,0.066,589.0,5888.7,14.64,Female,Married,High School,Employed,Vacation,E4,1.0
17296,23684.08,0.152,733.0,4296.4,9.96,Female,Single,Bachelor's,Employed,Debt consolidation,C4,1.0
17297,29095.09,0.094,541.0,13242.98,14.65,Male,Single,High School,Employed,Education,F3,1.0
17298,27684.35,0.094,546.0,9995.0,13.35,Female,Married,High School,Employed,Car,F1,0.0
17299,33012.08,0.123,664.0,24116.84,12.22,Female,Married,Bachelor's,Employed,Debt consolidation,D5,1.0
17300,54963.3,0.077,683.0,16308.51,13.1,Male,Married,High School,Employed,Debt consolidation,C3,1.0
17301,44703.02,0.061,576.0,18232.47,12.87,Male,Married,Other,Unemployed,Debt consolidation,F4,0.0
17302,43651.67,0.264,764.0,13536.24,8.58,Female,Single,Bachelor's,Self-employed,Other,B1,0.0
17303,67450.0,0.085,642.0,29278.48,16.83,Female,Single,Bachelor's,Employed,Debt consolidation,D5,1.0
17304,25852.81,0.265,762.0,25446.12,12.72,Female,Married,Other,Employed,Debt consolidation,B5,1.0
17305,39223.91,0.08,714.0,16390.99,10.3,Other,Married,Master's,Employed,Home,C2,1.0
17306,12484.98,0.08,733.0,14490.58,10.79,Female,Single,High School,Employed,Debt consolidation,C2,1.0
17307,48163.4,0.108,752.0,26138.01,11.2,Female,Single,Bachelor's,Employed,Other,B2,1.0
17308,47791.53,0.08,691.0,9984.47,9.59,Female,Married,High School,Employed,Debt consolidation,C3,1.0
17309,81572.41,0.072,633.0,25194.86,11.96,Female,Married,Bachelor's,Employed,Other,D5,1.0
17310,38216.11,0.127,676.0,2031.31,15.56,Female,Single,Bachelor's,Employed,Debt consolidation,C2,1.0
17311,31330.4,0.294,661.0,18365.57,12.12,Female,Single,Bachelor's,Employed,Debt consolidation,D3,0.0
17312,56829.36,0.147,634.0,4857.89,16.02,Male,Married,Master's,Employed,Debt consolidation,D2,1.0
17313,29270.98,0.085,724.0,18700.32,11.59,Male,Single,High School,Employed,Debt consolidation,C5,1.0
17314,93867.52,0.082,593.0,15456.38,17.24,Female,Married,High School,Employed,Debt consolidation,E3,0.0
17315,40244.33,0.063,675.0,9894.84,9.18,Female,Married,High School,Unemployed,Debt consolidation,C2,0.0
17316,71284.88,0.313,729.0,16500.98,13.07,Female,Divorced,Bachelor's,Employed,Debt consolidation,C5,0.0
17317,71081.8,0.083,781.0,15921.8,11.24,Female,Single,Other,Employed,Debt consolidation,B1,1.0
17318,9031.72,0.073,759.0,18169.0,8.53,Female,Married,Master's,Employed,Debt consolidation,B2,1.0
17319,62372.38,0.063,641.0,15666.38,15.8,Female,Single,High School,Retired,Medical,D2,1.0
17320,29882.97,0.097,683.0,24985.41,11.1,Male,Married,Master's,Employed,Debt consolidation,C1,1.0
17321,82432.77,0.091,644.0,15000.8,14.27,Male,Single,Bachelor's,Employed,Debt consolidation,D2,1.0
17322,18449.57,0.112,693.0,16827.89,12.28,Male,Divorced,Bachelor's,Self-employed,Debt consolidation,C3,1.0
17323,19999.47,0.302,723.0,20797.59,8.78,Female,Single,Bachelor's,Self-employed,Home,C2,1.0
17324,16299.82,0.094,692.0,15154.8,13.82,Male,Married,Bachelor's,Unemployed,Car,C4,0.0
17325,27006.38,0.137,656.0,28300.67,12.18,Male,Single,Bachelor's,Unemployed,Car,D3,0.0
17326,54543.23,0.09,584.0,1430.0,13.16,Female,Single,Bachelor's,Employed,Debt consolidation,E1,1.0
17327,61271.92,0.098,704.0,6332.2,12.92,Female,Single,Bachelor's,Employed,Debt consolidation,C3,1.0
17328,29647.99,0.08,695.0,27300.01,12.45,Female,Single,Bachelor's,Employed,Debt consolidation,C3,1.0
17329,14248.47,0.169,641.0,17288.33,8.33,Female,Single,High School,Employed,Car,D5,1.0
17330,61527.14,0.113,728.0,11290.48,11.24,Male,Married,High School,Employed,Car,C5,1.0
17331,52600.09,0.092,708.0,7892.77,11.59,Male,Single,Bachelor's,Employed,Debt consolidation,C2,1.0
17332,64779.82,0.053,662.0,9700.94,13.0,Male,Married,Bachelor's,Employed,Debt consolidation,D5,1.0
17333,43445.47,0.065,653.0,9076.64,13.4,Male,Single,Bachelor's,Employed,Medical,D5,1.0
17334,61396.76,0.186,676.0,8166.49,10.62,Male,Single,Master's,Employed,Car,C2,1.0
17335,38763.21,0.069,638.0,12262.08,12.82,Male,Single,High School,Employed,Other,D3,1.0
17336,,0.079,,14885.45,14.18,Female,Married,,,Debt consolidation,C2,1.0
17337,24995.92,0.374,707.0,13377.27,14.2,Male,Married,High School,Employed,Other,C2,1.0
17338,24274.74,0.091,690.0,11885.65,10.28,Female,Widowed,High School,Employed,Debt consolidation,C1,1.0
17339,62800.59,0.031,735.0,14956.06,11.2,Male,Married,Bachelor's,Employed,Medical,C1,1.0
17340,48668.23,0.184,678.0,12271.02,14.48,Female,Married,High School,Employed,Other,C5,1.0
17341,61620.93,0.042,729.0,16282.67,11.0,Male,Married,Bachelor's,Retired,Education,C3,1.0
17342,12763.66,0.094,703.0,16555.51,12.29,Female,Married,Master's,Employed,Business,C5,1.0
17343,37227.69,0.128,721.0,23279.73,15.31,Female,Single,Bachelor's,Employed,Debt consolidation,C1,1.0
17344,49876.16,0.219,688.0,9057.38,10.68,Male,Single,High School,Unemployed,Debt consolidation,C5,0.0
17345,29463.14,0.125,731.0,23214.07,13.02,Female,Single,Bachelor's,Employed,Debt consolidation,C1,1.0
17346,,0.143,,23386.87,12.61,Female,Married,,,Car,D2,1.0
17347,62728.46,0.097,653.0,11930.42,14.84,Male,Married,Bachelor's,Employed,Debt consolidation,D4,0.0
17348,57739.25,0.135,651.0,17231.22,10.63,Male,Married,High School,Employed,Debt consolidation,D1,1.0
17349,48878.15,0.197,676.0,7196.93,10.06,Female,Single,Master's,Self-employed,Debt consolidation,C5,1.0
17350,84592.4,0.062,668.0,14270.22,14.06,Female,Single,High School,Employed,Other,D3,0.0
17351,33137.4,0.185,829.0,23484.53,10.6,Male,Married,Bachelor's,Retired,Other,A5,1.0
17352,38503.43,0.071,739.0,26128.52,9.99,Female,Single,Master's,Employed,Debt consolidation,C2,1.0
17353,14303.69,0.111,633.0,11877.04,13.2,Male,Married,Bachelor's,Self-employed,Debt consolidation,D3,1.0
17354,25582.94,0.094,734.0,12084.73,11.61,Female,Single,High School,Employed,Home,C1,1.0
17355,71614.31,0.097,654.0,6379.83,14.57,Male,Married,High School,Employed,Education,D3,1.0
17356,16804.47,0.276,644.0,12961.58,13.88,Female,Married,Bachelor's,Employed,Debt consolidation,D4,1.0
17357,143219.15,0.087,626.0,18785.44,12.15,Female,Single,Bachelor's,Employed,Medical,D1,1.0
17358,56532.28,0.088,727.0,17362.74,11.07,Female,Single,Master's,Employed,Debt consolidation,C2,1.0
17359,71692.78,0.032,757.0,18206.85,11.17,Female,Widowed,High School,Employed,Debt consolidation,B2,1.0
17360,16961.79,0.087,678.0,17791.0,11.9,Male,Married,Master's,Employed,Car,C1,0.0
17361,12684.34,0.184,686.0,20234.55,12.34,Male,Married,High School,Employed,Debt consolidation,C4,1.0
17362,34201.96,0.09,699.0,12335.63,11.44,Female,Single,Bachelor's,Employed,Car,C1,0.0
17363,40889.24,0.054,749.0,7184.54,10.78,Female,Married,Bachelor's,Employed,Debt consolidation,B2,1.0
17364,51542.37,0.102,707.0,27891.71,13.68,Female,Married,Bachelor's,Employed,Education,C5,1.0
17365,14956.95,0.25,596.0,9266.9,11.19,Male,Single,High School,Unemployed,Home,E4,0.0
17366,36110.41,0.118,778.0,15441.17,9.68,Male,Single,High School,Employed,Medical,B5,1.0
17367,92564.39,0.054,678.0,10184.73,14.09,Male,Married,Bachelor's,Employed,Debt consolidation,C4,1.0
17368,13478.09,0.073,651.0,15167.76,12.19,Female,Single,Bachelor's,Unemployed,Debt consolidation,D3,0.0
17369,15759.13,0.085,636.0,17704.32,14.37,Female,Married,Bachelor's,Self-employed,Debt consolidation,D5,1.0
17370,49364.71,0.152,607.0,26911.31,6.86,Female,Married,High School,Self-employed,Debt consolidation,E1,1.0
17371,25996.52,0.059,718.0,7076.49,8.89,Female,Single,High School,Employed,Business,C5,1.0
17372,38662.45,0.099,693.0,10946.24,11.99,Male,Married,Bachelor's,Employed,Debt consolidation,C3,1.0
17373,39159.73,0.123,676.0,6241.61,10.05,Female,Single,Bachelor's,Employed,Debt consolidation,C3,1.0
17374,19169.64,0.037,654.0,25883.37,12.69,Female,Divorced,Bachelor's,Employed,Debt consolidation,D2,1.0
17375,48360.91,0.073,780.0,5681.03,13.3,Male,Divorced,PhD,Employed,Medical,B1,1.0
17376,,ERR_VAL,,8891.2,13.79,Male,Married,,,Debt consolidation,E1,0.0
17377,49248.74,0.215,683.0,18266.34,13.42,Male,Married,Bachelor's,Self-employed,Debt consolidation,C4,0.0
17378,122587.65,0.066,649.0,13911.09,14.82,Male,Single,High School,Employed,Debt consolidation,D2,1.0
17379,9882.06,0.085,748.0,24782.71,8.77,Male,Married,Other,Employed,Debt consolidation,B4,1.0
17380,25356.96,0.271,765.0,17696.3,8.61,Female,Married,High School,Employed,Other,B4,1.0
17381,64577.09,0.049,657.0,26000.85,13.37,Male,Single,Bachelor's,Student,Education,D4,0.0
17382,92683.56,0.12,653.0,1254.17,12.35,Female,Married,Other,Unemployed,Debt consolidation,D3,0.0
17383,23767.14,0.182,707.0,22585.64,11.26,Female,Single,Bachelor's,Employed,Debt consolidation,C3,1.0
17384,25980.62,0.047,739.0,14372.98,11.12,Female,Single,High School,Employed,Debt consolidation,C3,1.0
17385,23309.66,0.171,656.0,8333.55,10.46,Male,Single,High School,Self-employed,Home,D3,1.0
17386,66229.33,0.093,693.0,20607.69,11.78,Female,Single,Bachelor's,Unemployed,Debt consolidation,C3,0.0
17387,33688.78,0.219,766.0,19261.73,11.32,Female,Single,High School,Employed,Car,B5,1.0
17388,59893.64,0.066,729.0,18077.46,9.18,Female,Married,High School,Employed,Debt consolidation,C2,1.0
17389,,0.186,,20012.18,9.71,Female,Married,,,Other,C5,1.0
17390,25889.78,0.191,672.0,13779.07,12.16,Female,Single,High School,Employed,Debt consolidation,C3,1.0
17391,27457.58,0.288,621.0,12557.03,11.63,Male,Married,Bachelor's,Employed,Other,D5,1.0
17392,51919.75,0.097,654.0,17362.74,13.22,Male,Married,High School,Self-employed,Debt consolidation,D1,1.0
17393,51612.39,0.203,704.0,20758.67,11.92,Female,Married,High School,Employed,Home,C3,0.0
17394,56781.35,0.08,665.0,11535.43,15.2,Male,Married,Bachelor's,Employed,Debt consolidation,D5,1.0
17395,24791.34,0.049,745.0,12772.28,13.12,Male,Single,Bachelor's,Employed,Debt consolidation,B4,1.0
17396,104547.42,0.031,726.0,18267.84,10.94,Male,Single,Bachelor's,Employed,Education,C1,1.0
17397,53574.56,0.156,582.0,14800.43,16.26,Male,Married,High School,Student,Debt consolidation,E1,0.0
17398,55624.66,0.068,649.0,14006.5,12.03,Male,Married,Bachelor's,Employed,Debt consolidation,D5,1.0
17399,82584.65,0.196,722.0,17145.12,11.3,Female,Divorced,Other,Employed,Business,C4,1.0
17400,24360.02,0.072,733.0,24216.16,12.11,Female,Married,Bachelor's,Employed,Debt consolidation,C5,1.0
17401,58823.84,0.144,634.0,16624.25,14.47,Female,Single,High School,Unemployed,Medical,D4,0.0
17402,,0.147,,18223.61,12.35,Male,Single,,,Other,D3,1.0
17403,46220.31,0.091,718.0,9221.77,12.37,Female,Married,Master's,Employed,Debt consolidation,C4,1.0
17404,70797.67,0.097,684.0,8925.32,13.32,Female,Single,High School,Employed,Debt consolidation,C2,1.0
17405,28424.82,0.09,733.0,1853.63,11.85,Female,Married,Bachelor's,Employed,Home,C4,1.0
17406,19237.55,0.084,596.0,7454.22,13.1,Female,Married,Bachelor's,Self-employed,Debt consolidation,E1,1.0
17407,33895.86,0.071,635.0,16976.36,15.67,Female,Married,Bachelor's,Employed,Debt consolidation,D5,0.0
17408,51773.69,0.079,695.0,17482.22,12.83,Male,Married,Bachelor's,Employed,Debt consolidation,C5,1.0
17409,64732.16,0.223,722.0,11971.04,11.03,Male,Single,Bachelor's,Employed,Debt consolidation,C4,1.0
17410,56844.43,0.299,664.0,20268.14,11.91,Male,Single,Bachelor's,Employed,Debt consolidation,D2,1.0
17411,12889.5,0.062,743.0,20244.88,10.63,Female,Married,Bachelor's,Employed,Other,B5,1.0
17412,72896.29,0.089,735.0,29118.89,13.61,Female,Single,Bachelor's,Employed,Debt consolidation,C3,1.0
17413,56326.1,0.182,793.0,15277.38,10.24,Male,Single,Bachelor's,Unemployed,Debt consolidation,B3,0.0
17414,74035.42,0.197,663.0,18457.49,10.94,Male,Divorced,Bachelor's,Student,Car,D1,0.0
17415,34156.62,0.095,593.0,11408.75,13.25,Male,Married,High School,Employed,Car,E1,0.0
17416,24598.25,0.168,660.0,31101.62,8.99,Female,Married,High School,Employed,Car,D4,1.0
17417,61919.27,0.084,739.0,6079.95,11.77,Male,Married,Bachelor's,Employed,Car,C2,1.0
17418,12155.55,0.117,749.0,16556.58,10.44,Female,Married,Bachelor's,Employed,Car,B5,1.0
17419,65964.5,0.082,687.0,10290.75,11.23,Female,Divorced,Bachelor's,Employed,Debt consolidation,C5,1.0
17420,27893.82,0.063,688.0,6204.63,12.47,Female,Married,High School,Employed,Debt consolidation,C4,1.0
17421,47942.36,0.095,685.0,15986.07,13.78,Male,Married,Bachelor's,Employed,Debt consolidation,C2,1.0
17422,9074.03,0.059,746.0,14422.58,12.42,Male,Married,Master's,Employed,Education,B3,1.0
17423,20062.5,0.198,638.0,23608.53,11.21,Male,Married,Bachelor's,Unemployed,Debt consolidation,D3,0.0
17424,29786.41,0.063,661.0,12654.23,16.23,Female,Single,Bachelor's,Employed,Other,D3,1.0
17425,48188.11,0.057,733.0,13284.26,10.86,Male,Single,Master's,Employed,Other,C1,1.0
17426,69500.38,0.09,671.0,7133.85,13.15,Female,Married,Master's,Employed,Debt consolidation,C4,1.0
17427,,ERR_VAL,,659.75,8.36,Female,Married,,,Debt consolidation,B1,1.0
17428,92904.43,0.148,639.0,8471.22,8.78,Female,Single,Bachelor's,Employed,Business,D3,1.0
17429,52704.77,0.1,711.0,12996.59,14.77,Male,Single,Master's,Employed,Debt consolidation,C5,1.0
17430,43777.26,0.191,677.0,1389.17,16.59,Male,Married,Master's,Employed,Home,C4,1.0
17431,29164.71,0.077,716.0,14604.73,12.61,Female,Single,Bachelor's,Employed,Debt consolidation,C4,1.0
17432,13584.87,0.099,649.0,12962.25,9.79,Female,Single,High School,Employed,Debt consolidation,D4,1.0
17433,40662.45,0.066,626.0,6294.6,16.13,Female,Divorced,High School,Employed,Debt consolidation,D1,1.0
17434,54835.39,0.124,729.0,16579.46,11.81,Male,Single,Bachelor's,Employed,Car,C3,1.0
17435,50709.03,0.171,595.0,16290.02,11.53,Male,Single,Bachelor's,Employed,Debt consolidation,E3,0.0
17436,29185.03,0.098,641.0,6154.87,12.85,Female,Single,Master's,Employed,Education,D2,1.0
17437,39223.73,0.069,705.0,26981.52,8.99,Female,Single,High School,Self-employed,Other,C3,1.0
17438,45905.42,0.059,557.0,6104.24,12.81,Female,Married,Master's,Employed,Education,F4,1.0
17439,14707.35,0.156,693.0,7702.75,11.21,Male,Married,High School,Unemployed,Other,C5,0.0
17440,39478.08,0.066,682.0,18302.59,14.47,Male,Single,Bachelor's,Employed,Debt consolidation,C4,1.0
17441,87741.32,0.075,695.0,24381.7,13.3,Female,Single,Bachelor's,Self-employed,Home,C4,1.0
17442,47706.56,0.175,650.0,27332.33,12.27,Female,Single,High School,Unemployed,Education,D5,0.0
17443,71003.1,0.07,736.0,9057.38,12.94,Female,Single,Bachelor's,Employed,Car,C2,1.0
17444,23671.6,0.092,623.0,9076.1,10.55,Female,Married,High School,Employed,Debt consolidation,D4,1.0
17445,28644.33,0.137,719.0,15137.88,11.03,Female,Single,Bachelor's,Self-employed,Debt consolidation,C2,1.0
17446,28312.18,0.093,646.0,16348.88,12.82,Female,Married,Bachelor's,Employed,Car,D3,0.0
17447,63810.19,0.09,763.0,14982.53,8.48,Female,Married,Bachelor's,Employed,Debt consolidation,B4,1.0
17448,31141.08,0.081,689.0,20253.16,12.5,Female,Single,Bachelor's,Self-employed,Debt consolidation,C2,1.0
17449,122455.42,0.071,711.0,13767.81,12.52,Male,Married,PhD,Employed,Debt consolidation,C1,1.0
17450,72745.02,0.294,646.0,16051.42,13.19,Male,Divorced,High School,Employed,Debt consolidation,D3,0.0
17451,27307.21,0.236,615.0,12374.98,17.03,Male,Married,Bachelor's,Employed,Home,D4,0.0
17452,41509.84,0.365,708.0,19180.63,9.97,Male,Married,Bachelor's,Employed,Debt consolidation,C4,1.0
17453,104400.13,0.06,652.0,25770.13,12.31,Female,Married,Bachelor's,Employed,Debt consolidation,D2,1.0
17454,,0.149,,14362.76,12.64,Male,Married,,,Debt consolidation,C3,1.0
17455,51389.48,0.085,626.0,21492.56,12.29,Male,Single,Bachelor's,Employed,Education,D4,1.0
17456,9861.46,0.081,675.0,15352.35,12.62,Male,Married,Bachelor's,Employed,Debt consolidation,C4,1.0
17457,38358.72,0.067,582.0,16458.37,13.25,Female,Single,Bachelor's,Self-employed,Medical,E5,1.0
17458,70849.16,0.09,759.0,7286.2,11.47,Male,Married,Bachelor's,Employed,Car,B3,1.0
17459,18454.42,0.094,632.0,23791.77,12.72,Male,Married,High School,Self-employed,Debt consolidation,D1,1.0
17460,9883.7,0.064,741.0,7654.81,10.21,Female,Married,Bachelor's,Retired,Debt consolidation,B2,1.0
17461,18076.23,0.206,685.0,18447.53,14.96,Male,Widowed,High School,Employed,Debt consolidation,C4,1.0
17462,72918.53,0.068,641.0,7271.44,12.23,Female,Married,Bachelor's,Unemployed,Debt consolidation,D1,0.0
17463,56222.78,0.091,574.0,17937.99,12.11,Female,Married,Bachelor's,Unemployed,Education,F2,0.0
17464,132338.55,0.067,724.0,13188.12,9.1,Female,Single,Bachelor's,Self-employed,Business,C5,1.0
17465,58913.8,0.185,633.0,20234.14,13.34,Female,Married,Bachelor's,Employed,Education,D2,1.0
17466,15013.49,0.109,632.0,4489.39,12.41,Male,Married,Bachelor's,Self-employed,Debt consolidation,D1,1.0
17467,62397.11,0.063,652.0,15241.92,14.26,Male,Married,Master's,Employed,Debt consolidation,D1,1.0
17468,25019.7,0.05,668.0,25149.25,11.83,Male,Married,High School,Employed,Debt consolidation,D5,1.0
17469,67425.88,0.094,627.0,16891.19,14.55,Male,Divorced,Master's,Self-employed,Debt consolidation,D5,1.0
17470,63671.48,0.081,727.0,16497.72,7.31,Male,Single,High School,Employed,Debt consolidation,C3,1.0
17471,32238.68,0.166,732.0,17093.0,10.23,Male,Single,PhD,Employed,Debt consolidation,C1,1.0
17472,27707.6,0.095,712.0,10028.75,9.57,Female,Married,Bachelor's,Unemployed,Education,C2,0.0
17473,,ERR_VAL,,13120.61,7.84,Male,Single,,,Debt consolidation,C2,1.0
17474,94828.93,0.06,607.0,8199.26,9.11,Male,Married,Bachelor's,Employed,Other,E2,1.0
17475,53554.41,0.14,665.0,6261.88,10.96,Male,Single,High School,Employed,Other,D5,1.0
17476,54910.47,0.079,711.0,18456.47,13.51,Male,Single,Master's,Employed,Business,C3,1.0
17477,44902.24,0.065,617.0,14792.46,12.46,Female,Single,Master's,Employed,Debt consolidation,D2,1.0
17478,33137.4,0.142,672.0,14043.76,12.91,Female,Single,Bachelor's,Employed,Debt consolidation,C2,1.0
17479,61638.75,0.189,569.0,9891.65,17.78,Female,Single,Bachelor's,Student,Education,F5,0.0
17480,68640.32,0.054,727.0,15759.53,12.82,Male,Single,High School,Employed,Debt consolidation,C3,1.0
17481,45949.05,0.06,667.0,16761.42,12.83,Female,Single,Bachelor's,Self-employed,Education,D1,1.0
17482,17092.45,0.081,732.0,9335.3,12.57,Female,Single,Bachelor's,Employed,Debt consolidation,C3,1.0
17483,25401.1,0.25,718.0,18390.88,10.29,Female,Single,High School,Employed,Debt consolidation,C1,0.0
17484,72828.2,0.299,581.0,13863.89,9.75,Male,Married,Master's,Employed,Debt consolidation,E4,0.0
17485,52614.37,0.12,687.0,25375.18,10.63,Male,Divorced,Bachelor's,Unemployed,Car,C1,0.0
17486,18172.58,0.085,643.0,17993.62,11.48,Female,Married,Bachelor's,Employed,Debt consolidation,D1,1.0
17487,52689.15,0.111,735.0,16282.19,8.48,Female,Married,Master's,Employed,Debt consolidation,C3,1.0
17488,39647.87,0.327,601.0,15011.27,12.81,Female,Single,Master's,Employed,Debt consolidation,E4,0.0
17489,72631.16,0.156,741.0,12561.43,12.72,Male,Married,Bachelor's,Employed,Debt consolidation,B2,1.0
